project_id,project__work_type,project__category,project__project_category,project__project_type,project__project_size,district_id,state_id,constituency_id,contractor_id,agency_id,project__recommendation_date,project__sanction_date,project__start_date,project__expected_completion_date,project__target_completion_date,project__actual_completion_date,project__project_duration,project__planned_duration_days,project__actual_duration_days,project__status,project__project_status,project__project_latitude,project__project_longitude,financial__recommended_amount,financial__estimated_cost,financial__sanctioned_amount,financial__revised_cost,financial__tender_amount,financial__tender_value,financial__released_amount,financial__fund_released,financial__actual_expenditure,financial__unspent_balance,financial__remaining_balance,financial__fund_utilization_ratio,financial__utilization_ratio,financial__release_ratio,financial__expenditure_ratio,financial__cost_per_unit,financial__peer_median_cost,financial__peer_mean_cost,financial__cost_deviation,financial__tender_estimate_deviation,financial__actual_sanction_deviation,financial__cost_overrun,financial__cost_per_km,financial__cost_per_sqft,financial__cost_per_beneficiary,financial__sor_deviation,financial__market_rate_deviation,financial__inflation_adjusted_cost_deviation,payment__payment_count,payment__total_paid,payment__average_payment,payment__median_payment,payment__min_payment,payment__max_payment,payment__payment_amount_std,payment__first_payment_date,payment__last_payment_date,payment__payment_span_days,payment__average_days_between_payments,payment__median_days_between_payments,payment__payment_interval_std,payment__payment_velocity_mean,payment__payment_velocity_max,payment__payment_frequency_mean,payment__payment_concentration_max,payment__duplicate_payment_count,payment__duplicate_payment_rate,payment__payment_timing_anomaly_count,payment__payment_timing_anomaly_rate,payment__unverified_payment_count,payment__unverified_payment_rate,payment__round_number_payment_count,payment__round_number_payment_rate,payment__final_installment_count,payment__final_installment_amount,payment__final_installment_share,progress__progress_observation_count,progress__latest_physical_progress,progress__latest_financial_progress,progress__latest_planned_progress,progress__latest_completion_percentage,progress__latest_progress_mismatch,progress__latest_progress_gap,progress__financial_minus_physical_progress,progress__actual_vs_planned_progress,progress__physical_progress_slope,progress__financial_progress_slope,progress__planned_progress_slope,progress__progress_gap_slope,progress__progress_velocity_latest,progress__progress_acceleration_latest,progress__latest_delay_days,progress__max_delay_days,progress__extension_count,progress__planned_duration_days,progress__actual_duration_days,progress__duration_overrun_days,progress__duration_overrun_ratio,progress__geotag_available_rate,progress__geotag_consistency_rate,progress__measurement_book_verified_rate,procurement__tender_exists,procurement__procurement_method,procurement__tender_publication_date,procurement__tender_duration,procurement__bid_count,procurement__qualified_bid_count,procurement__single_bid_flag,procurement__bid_competition_score,procurement__tender_type,procurement__winning_bid,procurement__winning_bid_amount,procurement__winning_bid_deviation,procurement__winning_bid_vs_lowest_bid,procurement__bid_price_similarity,procurement__bidder_disqualification_rate,procurement__re_tender_count,procurement__tender_cancellation_count,procurement__tender_bypass_flag,procurement__repeated_winner_flag,procurement__bid_rotation_score,procurement__repeated_loser_score,procurement__procurement_compliance_flag,contract__work_order_amount,contract__original_contract_value,contract__final_contract_value,contract__contract_value_change,contract__contract_amendment_count,contract__amendment_value,contract__extension_count,contract__extension_duration,contract__award_date,contract__original_completion_date,contract__revised_completion_date,contract__contract_delay_days,contract__contractor_capacity,contract__contract_value_to_capacity,contract__external_service_provider_flag,contract__subcontractor_count,contract__subcontractor_value_share,contract__end_period_expenditure_ratio,contract__performance_guarantee_submitted,contractor__registration_category,contractor__financial_capacity,contractor__base_quality_score,contractor__past_irregularity_rate,contractor__contractor_past_irregularity_rate,contractor__contractor_capacity_strain,contractor__contractor_project_count,contractor__contractor_total_contract_value,contractor__contractor_average_contract_value,contractor__contractor_max_contract_value,contractor__contractor_project_share,contractor__contractor_value_share,contractor__contractor_district_concentration,contractor__contractor_agency_concentration,contractor__contractor_constituency_concentration,contractor__contractor_delay_rate,contractor__contractor_completion_rate,contractor__contractor_cancellation_rate,contractor__contractor_previous_irregularities,contractor__contractor_financial_capacity,contractor__contractor_value_to_capacity,contractor__repeated_agency_contractor_pair,contractor__shared_ownership,contractor__shared_directors,contractor__shared_shareholders,contractor__shared_address,contractor__beneficial_owner_overlap,contractor__contractor_financial_health,contractor__company_ownership_change,contractor__director_change,contractor__address_change,agency__agency_type,agency__agency_workload_ratio,agency__agency_geographic_concentration,geo__district_latitude,geo__district_longitude,geo__population,geo__population_density,geo__literacy_rate,geo__poverty_rate,geo__infrastructure_gap_index,geo__geographic_cluster_id,constituency__mp_house,document__administrative_sanction,document__technical_sanction,document__dpr,document__work_order,document__measurement_book,document__utilization_certificate,document__completion_certificate,document__geo_tagged_photos,document__photo_count,document__required_document_count,document__available_document_count,document__missing_document_ratio,document__document_exists_flag,document__document_type,document__document_date,document__document_amount,document__document_entity,document__document_project_reference,document__document_database_match_score,document__document_amount_mismatch,document__document_date_mismatch,document__document_entity_mismatch,document__document_duplicate_hash,document__document_version_count,document__document_tampering_flag,document__ocr_confidence_score,document__data_completeness_score,document__missing_field_count,document__missing_critical_field_flag,document__data_validation_status,document__data_source,document__source_system,document__last_updated_timestamp,document__record_update_count,document__late_data_submission_flag,document__inconsistent_record_flag,document__cross_source_mismatch_flag,document__asset_created_flag,document__asset_register_entry_flag,document__asset_location,document__asset_latitude,document__asset_longitude,document__asset_photo_available,document__asset_photo_date,document__asset_photo_count,document__asset_status,document__asset_verification_status,document__asset_project_link_match,document__asset_geo_consistency,document__asset_completion_evidence_score
MPLADS-001258,District Sports Complex,Mega Infrastructure,Mega Infrastructure,District Sports Complex,LARGE,DIST-0393,ST-10,PC-0568,CONT-0247,AGENCY-0186,2022-04-23,2022-05-28,2022-06-23,2023-07-02,2023-07-02,,400,400,389,WORK_IN_PROGRESS,WORK_IN_PROGRESS,16.4438,77.90986,16078000.0,16078000.0,16859000.0,16859000.0,15630000.0,15630000.0,16859000.0,16859000.0,14415000.0,2444000.0,2444000.0,0.855,0.855,1.0,0.855,654444.08,16077800.0,16399400.0,-0.1034,-0.0279,-0.145,0.0,0.0,4178.39,0.0,0.171,0.1976,0.1227,3,14415000.0,4805000.0,4805000.0,4805000.0,4805000.0,0.0,2022-10-04,2023-06-21,260,130.0,130.0,0.0,36037.5,36037.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4805000.0,0.3333,1,78.9,85.5,88.7,78.9,6.6,6.6,6.6,-11.1,0.2028,0.0,0.0,0.0,0.2028,0.0074,6.6,6.6,0,400.0,389.0,0.0,0.9725,1.0,1.0,1.0,1,Open e-Tender,2022-05-07,20,3,3,0,0.5,Open e-Tender,15630000.0,15630000.0,-0.0279,0.0327,0.8868,0.1,1,0,0,1,0.232,0.069,1,15630000.0,15630000.0,14415000.0,-0.0777,0,0.0,0,0,2022-06-11,2023-07-02,2023-07-02,0,5000000.0,3.126,0,0,0.156,0.176,True,Class B,5000000.0,0.914,0.0665,0.0946,1.65,8,171144531.2855388,12048814.768563911,8021124.139287561,0.2234,0.3703,0.917,0.878,0.584,0.303,0.832,0.049,0,5000000.0,0.324,0,0,0,0,0,0,0.683,0,0,0,Municipal Corporation (MC),2.087,0.964,16.46129,77.87737,758767,1195.0,78.7,34.0,0.227,GEO-CLUST-18,Lok Sabha,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-05-28,16859000.0,KER-District-04 - Water Supply & Sewerage Board,MPLADS-001258,0.98,0,0,0,SHA256-bf5d949def90,1,0,0.931,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.276339+00:00,3,0,0,0,0,0,AND-District-14 Sector 8,16.4438,77.90986,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-001259,Community Tank,Drinking Water,Drinking Water,Community Tank,SMALL,DIST-0478,ST-13,PC-0698,CONT-0324,AGENCY-0942,2022-03-16,2022-04-17,2022-05-12,2022-07-16,2022-07-16,,90,90,78,WORK_IN_PROGRESS,WORK_IN_PROGRESS,12.07488,75.59123,807000.0,807000.0,820000.0,820000.0,779000.0,779000.0,820000.0,820000.0,773000.0,47000.0,47000.0,0.9427,0.9427,1.0,0.9427,1680.98,806900.0,823100.0,-0.0421,-0.0347,-0.0573,0.0,0.0,0.0,1614.97,-0.0051,0.0986,0.0762,2,773000.0,386500.0,386500.0,386500.0,386500.0,0.0,2022-05-26,2022-07-04,39,39.0,39.0,0.0,8588.89,8588.89,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,386500.0,0.5,1,91.4,94.3,83.4,91.4,2.9,2.9,2.9,1.4,1.1718,0.0,0.0,0.0,1.1718,0.0145,2.9,2.9,0,90.0,78.0,0.0,0.8667,1.0,1.0,1.0,1,Open e-Tender,2022-03-27,17,5,5,0,0.833,Open e-Tender,779000.0,779000.0,-0.0347,0.012,0.9183,0.074,0,0,0,0,0.573,0.144,1,779000.0,779000.0,773000.0,-0.0077,0,0.0,0,0,2022-05-01,2022-07-16,2022-07-16,0,20000000.0,0.039,0,0,0.291,0.516,True,Class A,20000000.0,0.822,0.0835,0.1412,1.704,4,11354008.104780816,13708835.92246114,12828201.38063694,0.2009,0.2745,0.469,0.57,0.571,0.128,0.978,0.016,0,100000000.0,0.801,0,0,0,0,0,0,0.561,0,0,0,Municipal Corporation (MC),0.812,0.957,12.09407,75.54097,2300575,986.2,64.7,10.0,0.202,GEO-CLUST-03,Lok Sabha,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-04-17,820000.0,MAD-District-39 - Public Works Department (PWD),MPLADS-001259,0.98,0,0,0,SHA256-665680c70dda,1,0,0.981,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.276661+00:00,3,0,0,0,0,0,KER-District-10 Sector 4,12.07488,75.59123,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-001260,Multi-Village Hospital Block,Mega Infrastructure,Mega Infrastructure,Multi-Village Hospital Block,LARGE,DIST-0347,ST-09,PC-0506,CONT-0237,AGENCY-0659,2022-08-12,2022-09-28,2022-10-22,2023-11-02,2023-11-02,,400,400,387,WORK_IN_PROGRESS,WORK_IN_PROGRESS,22.9723,69.2416,9749000.0,9749000.0,9739000.0,9739000.0,9597000.0,9597000.0,9739000.0,9739000.0,8613000.0,1126000.0,1126000.0,0.8844,0.8844,1.0,0.8844,148038.76,9748700.0,9943700.0,-0.1165,-0.0156,-0.1156,0.0,0.0,4446.14,0.0,0.0854,0.1176,-0.0386,3,8613000.0,2871000.0,2871000.0,2871000.0,2871000.0,0.0,2023-02-04,2023-10-20,258,129.0,129.0,0.0,21532.5,21532.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,2871000.0,0.3333,1,74.2,88.4,86.4,74.2,14.2,14.2,14.2,-15.8,0.1917,0.0,0.0,0.0,0.1917,0.0336,14.2,14.2,0,400.0,387.0,0.0,0.9675,1.0,1.0,1.0,1,Open e-Tender,2022-09-07,29,3,2,0,0.5,Open e-Tender,9597000.0,9597000.0,-0.0156,0.0127,0.9125,0.193,0,0,0,0,0.732,0.28,1,9597000.0,9597000.0,8613000.0,-0.1025,0,0.0,0,0,2022-10-12,2023-11-02,2023-11-02,0,5000000.0,1.9194,0,0,0.151,0.201,True,Class C,5000000.0,0.942,0.0777,0.4678,1.51,16,52449580.82364944,10365959.949157773,40659210.79407845,0.2034,0.3366,0.474,0.84,0.586,0.371,0.74,0.036,2,5000000.0,0.766,0,0,0,0,0,0,0.925,0,0,0,Water Supply & Sewerage Board,1.102,0.79,22.90892,69.2135,1196280,592.3,70.2,29.3,0.61,GEO-CLUST-22,Lok Sabha,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-09-28,9739000.0,KAR-District-25 - Municipal Corporation (MC),MPLADS-001260,0.98,0,0,0,SHA256-5fa0cffc55aa,1,0,0.94,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.276996+00:00,3,0,0,0,0,0,GUJ-District-01 Sector 5,22.9723,69.2416,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-001261,Library Room,Education Infrastructure,Education Infrastructure,Library Room,SMALL,DIST-0444,ST-12,PC-0647,CONT-0065,AGENCY-1213,2023-10-11,2023-10-29,2023-11-24,2024-03-27,2024-03-27,,150,150,181,WORK_IN_PROGRESS,WORK_IN_PROGRESS,18.14452,77.44895,1073000.0,1073000.0,1097000.0,1097000.0,1050000.0,1050000.0,1097000.0,1097000.0,1000000.0,97000.0,97000.0,0.9116,0.9116,1.0,0.9116,15731.18,1073200.0,1094700.0,-0.068,-0.0214,-0.0884,0.0,0.0,294.14,0.0,0.0199,0.0919,0.0699,2,1000000.0,500000.0,500000.0,500000.0,500000.0,0.0,2024-01-27,2024-04-27,91,91.0,91.0,0.0,6666.67,6666.67,75.0,0.5,0,0.0,0,0.0,0,0.0,2,1.0,1,500000.0,0.5,1,74.3,91.2,98.2,74.3,16.9,16.9,16.9,-15.7,0.4105,0.0,0.0,0.0,0.4105,0.0137,16.9,16.9,0,150.0,181.0,31.0,1.2067,1.0,1.0,1.0,1,Open e-Tender,2023-10-08,22,7,7,0,1.0,Open e-Tender,1050000.0,1050000.0,-0.0214,0.0225,0.9038,0.065,0,0,0,0,0.136,0.191,1,1050000.0,1050000.0,1000000.0,-0.0476,0,0.0,0,0,2023-11-12,2024-03-27,2024-03-27,31,5000000.0,0.21,0,0,0.027,0.366,True,Class C,5000000.0,0.742,0.0463,0.041,1.723,18,239145599.091449,4438684.544666227,32846446.803782072,0.2918,0.2085,0.472,0.889,0.206,0.214,0.938,0.072,4,100000000.0,0.271,0,0,0,0,0,0,0.837,0,0,0,Rural Development Department (RDD),1.527,0.722,18.10726,77.39303,736494,955.6,69.5,19.2,0.2,GEO-CLUST-19,Lok Sabha,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-10-29,1097000.0,KAR-District-24 - Water Supply & Sewerage Board,MPLADS-001261,0.98,0,0,0,SHA256-522a3a8f82f2,1,0,0.931,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.277325+00:00,3,0,0,0,0,0,TEL-District-09 Sector 11,18.14452,77.44895,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-001262,District Sports Complex,Mega Infrastructure,Mega Infrastructure,District Sports Complex,LARGE,DIST-0048,ST-01,PC-0070,CONT-0081,AGENCY-0744,2023-02-15,2023-03-25,2023-04-15,2024-04-28,2024-04-28,,400,400,421,WORK_IN_PROGRESS,WORK_IN_PROGRESS,27.951,83.02386,13644000.0,13644000.0,13841000.0,13841000.0,13142000.0,13142000.0,13841000.0,13841000.0,12338000.0,1503000.0,1503000.0,0.8914,0.8914,1.0,0.8914,55309.09,13644100.0,13917000.0,-0.0957,-0.0368,-0.1086,0.0,0.0,13381.84,0.0,0.1669,0.0008,0.1059,3,12338000.0,4112666.67,4112700.0,4112600.0,4112700.0,57.74,2023-08-12,2024-05-19,281,140.5,140.5,0.71,30845.0,30845.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4112600.0,0.3333,1,71.2,89.1,90.2,71.2,17.9,17.9,17.9,-18.8,0.1691,0.0,0.0,0.0,0.1691,0.0345,17.9,17.9,0,400.0,421.0,21.0,1.0525,1.0,1.0,1.0,1,Open e-Tender,2023-03-04,27,7,7,0,1.0,Open e-Tender,13142000.0,13142000.0,-0.0368,0.0492,0.9004,0.157,0,0,0,0,0.444,0.354,1,13142000.0,13142000.0,12338000.0,-0.0612,0,0.0,0,0,2023-04-08,2024-04-28,2024-04-28,21,5000000.0,2.6284,0,0,0.221,0.44,True,Class B,5000000.0,0.779,0.1717,0.0983,1.573,23,25221903.83280112,12390051.662880136,36894476.66989257,0.0804,0.3734,0.503,0.821,0.554,0.261,0.703,0.073,0,5000000.0,0.226,0,0,0,0,0,0,0.813,0,0,0,Rural Development Department (RDD),1.464,0.879,27.93851,83.01111,544229,1304.2,63.8,32.0,0.799,GEO-CLUST-23,Rajya Sabha,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-03-25,13841000.0,KAR-District-13 - Rural Development Department (RDD),MPLADS-001262,0.98,0,0,0,SHA256-0c85b8d09b01,1,0,0.954,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.277651+00:00,3,0,0,0,0,0,UTT-District-48 Sector 8,27.951,83.02386,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-001263,Multi-Village Hospital Block,Mega Infrastructure,Mega Infrastructure,Multi-Village Hospital Block,LARGE,DIST-0335,ST-08,PC-0489,CONT-0023,AGENCY-1215,2022-07-08,2022-08-27,2022-09-18,2023-10-01,2023-10-01,2023-11-06,400,400,414,COMPLETED,COMPLETED,17.24997,76.71669,13510000.0,13510000.0,13607000.0,13607000.0,13011000.0,13011000.0,13607000.0,13607000.0,12236000.0,1371000.0,1371000.0,0.8992,0.8992,1.0,0.8992,38199.51,13510200.0,13780400.0,-0.0943,-0.0369,-0.1008,0.0,0.0,4574.73,0.0,-0.0113,0.117,0.1151,3,12236000.0,4078666.67,4078700.0,4078600.0,4078700.0,57.74,2023-01-12,2023-10-15,276,138.0,138.0,0.0,30590.0,30590.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4078600.0,0.3333,1,98.5,89.9,83.3,98.5,8.6,-8.6,-8.6,8.5,0.2379,0.0,0.0,0.0,0.2379,0.0183,0.0,0.0,0,400.0,414.0,14.0,1.035,1.0,1.0,1.0,1,Open e-Tender,2022-08-06,20,7,7,0,1.0,Open e-Tender,13011000.0,13011000.0,-0.0369,0.0276,0.9399,0.203,0,0,0,0,0.692,0.418,1,13011000.0,13011000.0,12236000.0,-0.0596,0,0.0,0,0,2022-09-10,2023-10-01,2023-10-01,14,20000000.0,0.6506,0,0,0.057,0.41,True,Class C,20000000.0,0.78,0.1108,0.09,1.454,27,220577878.6458733,5584349.387035439,10777017.382543206,0.3419,0.0886,0.302,0.638,0.339,0.103,0.848,0.061,1,5000000.0,0.98,0,0,0,0,1,0,0.641,1,0,0,Municipal Corporation (MC),0.728,0.6,17.30455,76.67343,329122,1169.4,64.7,31.2,0.563,GEO-CLUST-10,Lok Sabha,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-08-27,13607000.0,ASS-District-01 - Rural Development Department (RDD),MPLADS-001263,0.98,0,0,0,SHA256-fa8a3e15817d,1,0,0.958,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.277992+00:00,3,0,0,0,1,1,KAR-District-20 Sector 9,17.24997,76.71669,1,2023-10-15,5,OPERATIONAL,VERIFIED,1,1,1.0
MPLADS-001264,Primary Health Sub-Centre,Public Health,Public Health,Primary Health Sub-Centre,MEDIUM,DIST-0333,ST-08,PC-0486,CONT-0039,AGENCY-0485,2023-08-21,2023-09-19,2023-10-17,2024-04-16,2024-04-16,,210,210,223,WORK_IN_PROGRESS,WORK_IN_PROGRESS,12.14279,76.65306,3419000.0,3419000.0,3563000.0,3563000.0,3218000.0,3218000.0,3563000.0,3563000.0,3188000.0,375000.0,375000.0,0.8948,0.8948,1.0,0.8948,20170.9,3419100.0,3487500.0,-0.0676,-0.0588,-0.1052,0.0,0.0,1134.25,0.0,0.0789,0.1375,0.0875,3,3188000.0,1062666.67,1062700.0,1062600.0,1062700.0,57.74,2023-12-02,2024-04-29,149,74.5,74.5,0.71,15180.95,15181.43,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1062600.0,0.3333,1,75.4,89.5,98.6,75.4,14.1,14.1,14.1,-14.6,0.3381,0.0,0.0,0.0,0.3381,0.0304,14.1,14.1,0,210.0,223.0,13.0,1.0619,1.0,1.0,1.0,1,Open e-Tender,2023-08-29,16,4,3,0,0.667,Open e-Tender,3218000.0,3218000.0,-0.0588,0.0066,0.853,0.181,0,0,0,0,0.744,0.45,1,3218000.0,3218000.0,3188000.0,-0.0093,0,0.0,0,0,2023-10-03,2024-04-16,2024-04-16,13,20000000.0,0.1609,0,2,0.219,0.535,True,Class B,20000000.0,0.834,0.0675,0.0092,0.534,41,139083138.67976835,4251562.126231536,31893717.60319293,0.2029,0.3117,0.471,0.374,0.813,0.274,0.659,0.066,0,20000000.0,1.187,0,0,0,0,0,0,0.671,0,0,0,Water Supply & Sewerage Board,1.433,0.858,12.19657,76.72813,2048015,513.7,63.9,24.5,0.262,GEO-CLUST-08,Rajya Sabha,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-09-19,3563000.0,UTT-District-02 - Public Works Department (PWD),MPLADS-001264,0.98,0,0,0,SHA256-966b0b25b741,1,0,0.946,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.278314+00:00,3,0,0,0,0,0,KAR-District-18 Sector 9,12.14279,76.65306,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-001265,Solar Street Lighting,Renewable Energy,Renewable Energy,Solar Street Lighting,SMALL,DIST-0029,ST-01,PC-0041,CONT-0034,AGENCY-1142,2022-02-23,2022-03-27,2022-04-21,2022-05-26,2022-05-26,,60,60,49,WORK_IN_PROGRESS,WORK_IN_PROGRESS,26.87924,78.87155,599000.0,599000.0,601000.0,601000.0,584000.0,584000.0,601000.0,601000.0,589000.0,12000.0,12000.0,0.98,0.98,1.0,0.98,16882.04,599300.0,611300.0,-0.0167,-0.025,-0.02,0.0,0.0,0.0,0.0,-0.0784,0.0367,-0.0292,2,589000.0,294500.0,294500.0,294500.0,294500.0,0.0,2022-04-20,2022-05-15,25,25.0,25.0,0.0,9816.67,9816.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,294500.0,0.5,1,89.6,98.0,97.1,89.6,8.4,8.4,8.4,-0.4,1.8286,0.0,0.0,0.0,1.8286,0.0061,8.4,8.4,0,60.0,49.0,0.0,0.8167,1.0,1.0,1.0,1,Open e-Tender,2022-03-06,14,3,3,0,0.5,Open e-Tender,584000.0,584000.0,-0.025,0.0379,0.8963,0.081,0,0,0,0,0.236,0.358,1,584000.0,584000.0,589000.0,0.0086,0,5000.0,0,0,2022-04-10,2022-05-26,2022-05-26,0,20000000.0,0.0292,0,0,0.138,0.455,True,Class B,20000000.0,0.974,0.0474,0.0411,1.317,4,118726267.428794,11350288.879203368,39121510.19021875,0.2977,0.1562,0.445,0.7,0.536,0.303,0.833,0.062,0,20000000.0,0.421,0,0,0,0,0,0,0.767,0,0,0,Water Supply & Sewerage Board,2.158,0.44,26.95033,78.8588,588322,1169.8,88.1,11.2,0.197,GEO-CLUST-04,Lok Sabha,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-03-27,601000.0,TAM-District-08 - Water Supply & Sewerage Board,MPLADS-001265,0.98,0,0,0,SHA256-aecad9f05d72,1,0,0.9,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.278640+00:00,3,0,0,0,0,0,UTT-District-29 Sector 8,26.87924,78.87155,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-001266,Culvert Bridge,Roads & Bridges,Roads & Bridges,Culvert Bridge,MEDIUM,DIST-0276,ST-07,PC-0404,CONT-0105,AGENCY-0590,2023-09-05,2023-10-02,2023-10-23,2024-03-30,2024-03-30,,180,180,176,WORK_IN_PROGRESS,WORK_IN_PROGRESS,26.88742,72.67064,2073000.0,2073000.0,2073000.0,2073000.0,2031000.0,2031000.0,2073000.0,2073000.0,2013000.0,60000.0,60000.0,0.9711,0.9711,1.0,0.9711,9802.86,2072700.0,2114100.0,-0.0289,-0.0203,-0.0289,0.0,705068.26,0.0,0.0,0.0318,0.1692,0.0341,3,2013000.0,671000.0,671000.0,671000.0,671000.0,0.0,2023-11-29,2024-03-26,118,59.0,59.0,0.0,11183.33,11183.33,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,671000.0,0.3333,1,81.5,97.1,85.0,81.5,15.6,15.6,15.6,-8.5,0.4631,0.0,0.0,0.0,0.4631,-0.019,15.6,15.6,0,180.0,176.0,0.0,0.9778,1.0,1.0,1.0,1,Open e-Tender,2023-09-11,25,3,3,0,0.5,Open e-Tender,2031000.0,2031000.0,-0.0203,0.0404,0.9782,0.185,0,0,0,0,0.18,0.091,1,2031000.0,2031000.0,2013000.0,-0.0089,0,0.0,0,0,2023-10-16,2024-03-30,2024-03-30,0,100000000.0,0.0203,0,0,0.181,0.318,True,Class A,100000000.0,0.756,0.0743,0.0228,0.886,31,174655751.11510465,6037647.092296338,49236749.21740466,0.2306,0.2463,0.252,0.396,0.435,0.302,0.819,0.061,0,20000000.0,1.343,0,0,0,0,1,0,0.941,0,0,0,Water Supply & Sewerage Board,1.677,0.534,26.8784,72.62998,827122,385.9,68.2,19.2,0.811,GEO-CLUST-01,Lok Sabha,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-10-02,2073000.0,UTT-District-63 - Public Works Department (PWD),MPLADS-001266,0.98,0,0,0,SHA256-a0323b1b386a,1,0,0.9,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.278971+00:00,3,0,0,0,0,0,RAJ-District-11 Sector 3,26.88742,72.67064,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-001267,Ambulance Vehicle,Public Health,Public Health,Ambulance Vehicle,MEDIUM,DIST-0565,ST-17,PC-0830,CONT-0221,AGENCY-0734,2022-12-29,2023-01-21,2023-02-07,2023-08-19,2023-08-19,2023-08-30,210,210,204,COMPLETED,COMPLETED,20.41424,82.23007,2126000.0,2126000.0,2120000.0,2120000.0,2026000.0,2026000.0,2120000.0,2120000.0,1927000.0,193000.0,193000.0,0.909,0.909,1.0,0.909,5120.34,2126000.0,2168500.0,-0.0936,-0.047,-0.091,0.0,0.0,979.02,0.0,0.1111,-0.0489,0.106,3,1927000.0,642333.33,642300.0,642300.0,642400.0,57.74,2023-03-30,2023-08-13,136,68.0,68.0,0.0,9176.19,9177.14,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,642400.0,0.3334,1,97.7,90.9,80.4,97.7,6.8,-6.8,-6.8,7.7,0.4789,0.0,0.0,0.0,0.4789,0.0494,0.0,0.0,0,210.0,204.0,0.0,0.9714,1.0,1.0,1.0,1,Direct / Single Inquiry,2022-12-31,19,1,1,1,0.167,Single Tender Inquiry,2026000.0,2026000.0,-0.047,0.0179,0.0,0.171,0,0,0,0,0.218,0.146,0,2026000.0,2026000.0,1927000.0,-0.0489,0,0.0,0,0,2023-02-04,2023-08-19,2023-08-19,0,100000000.0,0.0203,0,0,0.023,0.478,True,Class C,100000000.0,0.783,0.0138,0.1045,1.141,8,214628619.77162236,11296738.437461272,6010742.544840587,0.0332,0.3197,0.482,0.668,0.654,0.219,0.697,0.031,1,5000000.0,0.288,0,0,0,0,0,0,0.788,0,0,0,Municipal Corporation (MC),0.618,0.748,20.44288,82.2758,475069,490.3,77.6,12.5,0.395,GEO-CLUST-15,Lok Sabha,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-01-21,2120000.0,UTT-District-28 - Panchayati Raj Institution (PRI),MPLADS-001267,0.98,0,0,0,SHA256-7958ca9d0a65,1,0,0.904,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.279295+00:00,3,0,0,0,1,1,CHH-District-01 Sector 13,20.41424,82.23007,1,2023-08-13,7,OPERATIONAL,VERIFIED,1,1,1.0
